11 ,720 ,624 ,1224 ,1787 ,3024 ,2 ,1 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
12 ,720 ,688 ,1288 ,1700 ,3088 ,1 ,2 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
13 ,720 ,1013 ,1613 ,1724 ,3413 ,2 ,1 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 
14 ,720 ,1071 ,1671 ,1907 ,3471 ,2 ,2 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 
15 ,720 ,1100 ,1700 ,2234 ,3500 ,2 ,1 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
16 ,720 ,1201 ,1801 ,2003 ,3601 ,1 ,2 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 
17 ,720 ,1467 ,2067 ,2169 ,3867 ,2 ,2 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
18 ,720 ,1491 ,2091 ,2215 ,3891 ,2 ,1 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
19 ,720 ,1642 ,2242 ,2781 ,4042 ,1 ,1 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
20 ,720 ,1740 ,2340 ,2436 ,4140 ,2 ,1 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
21 ,720 ,2019 ,2619 ,3111 ,4419 ,1 ,1 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
22 ,720 ,2105 ,2705 ,2967 ,4505 ,1 ,1 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 
23 ,720 ,2126 ,2726 ,2971 ,4526 ,2 ,2 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
24 ,720 ,2203 ,2803 ,2918 ,4603 ,1 ,2 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 
25 ,720 ,2282 ,2882 ,3258 ,4682 ,2 ,2 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 
26 ,720 ,2646 ,3246 ,3728 ,5046 ,1 ,2 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 
27 ,720 ,2735 ,3335 ,3468 ,5135 ,1 ,1 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
28 ,720 ,2757 ,3357 ,3750 ,5157 ,1 ,1 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 
29 ,720 ,2768 ,3368 ,3647 ,5168 ,2 ,2 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 
30 ,720 ,2828 ,3428 ,3495 ,5228 ,1 ,1 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,68 ,68 ,68 ,90 ,90 ,90 ,68 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,90 ,68 ,68 ,90 ,68 ,68 ,90 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,90 ,68 
31 ,720 ,2863 ,3463 ,3579 ,5263 ,1 ,2 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,135 ,113 ,90 ,90 ,113 ,113 ,90 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,135 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,113 ,90 ,90 ,113 ,90 ,90 ,135 ,90 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,90 ,113 ,113 ,113 ,113 ,113 ,90 ,90 ,90 ,90 ,113 ,113 ,113 ,113 ,90 ,90 ,113 ,113 ,113 ,113 ,113 ,135 ,113 ,113 ,90 ,135 ,90 ,90 ,113 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,113 ,90 ,90 ,90 ,90 ,90 ,113 ,90 ,113 ,113 ,90 ,113 ,90 
32 ,720 ,2895 ,3495 ,4079 ,5295 ,2 ,2 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 ,68 
