1.100000000000000000e+01,3.000000000000000000e+01,9.670000000000000000e+02,1.042000000000000000e+03,1.167000000000000000e+03,1.292000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01
1.200000000000000000e+01,3.000000000000000000e+01,1.039000000000000000e+03,1.114000000000000000e+03,1.239000000000000000e+03,1.364000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.999900000000000000e+04,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02
1.300000000000000000e+01,3.000000000000000000e+01,1.239000000000000000e+03,1.314000000000000000e+03,1.439000000000000000e+03,1.564000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01
1.400000000000000000e+01,3.000000000000000000e+01,1.319000000000000000e+03,1.394000000000000000e+03,1.519000000000000000e+03,1.644000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,9.999900000000000000e+04,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01
1.500000000000000000e+01,3.000000000000000000e+01,1.391000000000000000e+03,1.466000000000000000e+03,1.591000000000000000e+03,1.716000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.999900000000000000e+04,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02
1.600000000000000000e+01,3.000000000000000000e+01,1.591000000000000000e+03,1.666000000000000000e+03,1.791000000000000000e+03,1.916000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01
1.700000000000000000e+01,3.000000000000000000e+01,1.671000000000000000e+03,1.746000000000000000e+03,1.871000000000000000e+03,1.996000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,9.999900000000000000e+04,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01
1.800000000000000000e+01,3.000000000000000000e+01,1.743000000000000000e+03,1.818000000000000000e+03,1.943000000000000000e+03,2.068000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.999900000000000000e+04,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02
1.900000000000000000e+01,3.000000000000000000e+01,1.943000000000000000e+03,2.018000000000000000e+03,2.143000000000000000e+03,2.268000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01
2.000000000000000000e+01,3.000000000000000000e+01,2.023000000000000000e+03,2.098000000000000000e+03,2.223000000000000000e+03,2.348000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,9.999900000000000000e+04,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01
2.100000000000000000e+01,3.000000000000000000e+01,2.095000000000000000e+03,2.170000000000000000e+03,2.295000000000000000e+03,2.420000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.999900000000000000e+04,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02
2.200000000000000000e+01,3.000000000000000000e+01,2.191000000000000000e+03,2.266000000000000000e+03,2.391000000000000000e+03,2.516000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.999900000000000000e+04,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02
