1.100000000000000000e+01,4.000000000000000000e+01,7.150000000000000000e+02,7.900000000000000000e+02,7.900000000000000000e+02,1.184000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.999900000000000000e+04,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01
1.200000000000000000e+01,4.000000000000000000e+01,8.450000000000000000e+02,9.200000000000000000e+02,9.200000000000000000e+02,1.280000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.999900000000000000e+04,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01
1.300000000000000000e+01,4.000000000000000000e+01,9.710000000000000000e+02,1.046000000000000000e+03,1.046000000000000000e+03,1.461000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,1.300000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.300000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01
1.400000000000000000e+01,4.000000000000000000e+01,1.031000000000000000e+03,1.106000000000000000e+03,1.106000000000000000e+03,1.591000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,9.999900000000000000e+04,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,9.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
1.500000000000000000e+01,4.000000000000000000e+01,1.061000000000000000e+03,1.136000000000000000e+03,1.136000000000000000e+03,1.671000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.100000000000000000e+02,9.999900000000000000e+04,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
1.600000000000000000e+01,4.000000000000000000e+01,1.091000000000000000e+03,1.166000000000000000e+03,1.166000000000000000e+03,1.751000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,9.999900000000000000e+04,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
1.700000000000000000e+01,4.000000000000000000e+01,1.158000000000000000e+03,1.233000000000000000e+03,1.233000000000000000e+03,1.831000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01,9.999900000000000000e+04,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
1.800000000000000000e+01,4.000000000000000000e+01,1.567000000000000000e+03,1.642000000000000000e+03,1.642000000000000000e+03,1.903000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.999900000000000000e+04,9.600000000000000000e+01,1.810000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01
1.900000000000000000e+01,4.000000000000000000e+01,1.640000000000000000e+03,1.715000000000000000e+03,1.715000000000000000e+03,1.999000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.999900000000000000e+04,1.810000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01
2.000000000000000000e+01,4.000000000000000000e+01,1.695000000000000000e+03,1.770000000000000000e+03,1.770000000000000000e+03,2.180000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.300000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,7.200000000000000000e+01,7.200000000000000000e+01,1.300000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01
2.100000000000000000e+01,4.000000000000000000e+01,1.999000000000000000e+03,2.074000000000000000e+03,2.074000000000000000e+03,2.252000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,9.999900000000000000e+04,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01
2.200000000000000000e+01,4.000000000000000000e+01,2.093000000000000000e+03,2.168000000000000000e+03,2.168000000000000000e+03,2.348000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,9.600000000000000000e+01,9.999900000000000000e+04,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01
2.300000000000000000e+01,4.000000000000000000e+01,2.184000000000000000e+03,2.259000000000000000e+03,2.259000000000000000e+03,2.576000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,9.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
2.400000000000000000e+01,4.000000000000000000e+01,2.352000000000000000e+03,2.427000000000000000e+03,2.427000000000000000e+03,2.656000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.100000000000000000e+02,9.999900000000000000e+04,7.200000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
2.500000000000000000e+01,4.000000000000000000e+01,2.406000000000000000e+03,2.481000000000000000e+03,2.481000000000000000e+03,2.728000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.999900000000000000e+04,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01
2.600000000000000000e+01,4.000000000000000000e+01,2.604000000000000000e+03,2.679000000000000000e+03,2.679000000000000000e+03,2.928000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,7.200000000000000000e+01,9.999900000000000000e+04,7.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
2.700000000000000000e+01,4.000000000000000000e+01,2.808000000000000000e+03,2.883000000000000000e+03,2.883000000000000000e+03,2.998000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.300000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.300000000000000000e+02,1.000000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+02,9.999900000000000000e+04,1.000000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01
2.800000000000000000e+01,4.000000000000000000e+01,2.907000000000000000e+03,2.982000000000000000e+03,2.982000000000000000e+03,3.098000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,1.100000000000000000e+02,8.000000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,9.999900000000000000e+04,7.200000000000000000e+01,7.200000000000000000e+01
2.900000000000000000e+01,4.000000000000000000e+01,2.971000000000000000e+03,3.046000000000000000e+03,3.046000000000000000e+03,3.170000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.999900000000000000e+04,9.600000000000000000e+01
3.000000000000000000e+01,4.000000000000000000e+01,3.016000000000000000e+03,3.091000000000000000e+03,3.091000000000000000e+03,3.266000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.810000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,2.280000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,2.000000000000000000e+02,1.810000000000000000e+02,2.000000000000000000e+02,9.600000000000000000e+01,9.999900000000000000e+04
